"TSectors","Intensity"
"(National) Major Party",0
"Army",35
"Business",135.2
"Criminals",57
"Dissident",154
"Education",11
"Executive",4
"Fundamentalist",0
"General Population",0
"Government",248.8
"Ideological",184.2
"Insurgents",0
"Intelligence Ministry",10
"International Religious",0
"Judicial",3
"Labor",128.5
"Legal",11
"Legislative",0
"Local",0
"Media",22
"Medical",0
"Military",210
"Municipal",0
"National Religious",46
"Nongovernmental Organizations",16
"Parties",168.8
"Police",715.1
"Protestors",15
"Provincial",6
"Radicals",0
"Rebel",68
"Social",1793.2
"Sunni",493.1
"Unidentified Forces",90.5
