"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",221.5
"Education",42.5
"Executive Office",33.1
"General Population",197.4
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",205.9
"International Religious",36.5
"Kurd (Ethnic Group)",0
"Labor",36.5
"Legal",35.5
"Local",0
"Media",64.9
"Military",48
"Municipal",0
"Muslim",36.5
"National Religious",29.7
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",37.5
"Police",32.5
"Protestors",0
"Radicals",0
"Rebel",71.5
"Refugees",0
"Separatists",0
"Social",36.5
"Unidentified Forces",51.5
