"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Buddhist",0
"Business",37.4
"Criminals",104.8
"Dissident",83.4
"Education",23.4
"Elite",0
"Exiles",0
"General Population",277.9
"Government",47.6
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",25.4
"International Religious",34.4
"Judicial",23.4
"Labor",24.4
"Legislative",0
"Media",27.4
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",29
"Opposition Major Party (Out Of Government)",0
"Parties",0
"Police",0
"Protestors",48.4
"Radicals",30.4
"Rebel",30.4
"Social",72.4
"Unidentified Forces",0
