"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",0
"Dissident",162.8
"Exiles",0
"General Population",0
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",0
"Labor",0
"Legal",0
"Media",0
"Medical",0
"Military",124.9
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",0
"Police",29.3
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",12.3
"Social",94.2
"Unidentified Forces",18.1
"Upper House",0
