"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",26.3
"Dissident",130.2
"Elections Ministry",0
"Exiles",0
"General Population",0
"Government",76.7
"Government Major Party (In Government)",0
"Human Rights IGOs",25
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",27
"Media",0
"Medical",35
"Military",26
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",21
"Police",22
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",22.4
"Social",57.4
"State Media",0
