"TSectors","Intensity"
"(National) Minor Party",3.4
"Air Force",0
"Army",0
"Business",12
"Center Right",0
"Centrist",5.4
"Criminals",25.9
"Dissident",62
"Education",0
"Executive",0
"General Population",767.6
"Government",55.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",26
"Labor",12.4
"Local",1.4
"Media",0
"Medical",23.4
"Military",113
"Muslim",3.8
"National Religious",10.4
"News",0
"Nongovernmental Organization (International)",10.4
"Nongovernmental Organizations",0
"Parties",17.4
"Police",39.8
"Protestors",22.4
"Provincial",0
"Radicals",15.4
"Rebel",3.4
"Social",226.7
"Unidentified Forces",319.7
