"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",53.9
"Catholic",0
"Communist",0
"Criminals",0
"Dissident",51.8
"Education",0
"Elite",44.3
"Ethnic NGOs",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",21.8
"Legal",31.8
"Media",0
"Medical",0
"Military",33.8
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",40.8
"Protestors",31.8
"Radicals",0
"Rebel",0
"Social",225.7
"South American Indigenous",0
"Unidentified Forces",0
