"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",0
"Criminals",20
"Dissident",0
"General Population",30.8
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Labor",0
"Local",0
"Media",0
"Military",18
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",10
"Protestors",15
"Provincial",0
"Radicals",0
"Rebel",0
"Social",58.4
"State-Owned Transportation",0
"Unidentified Forces",0
