"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",86
"Dissident",36
"Education",13
"Executive Office",0
"General Population",184.7
"Government",123.7
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",42.1
"Kurd (Ethnic Group)",77
"Labor",19
"Legal",11
"Local",8.5
"Media",10.9
"Military",38.5
"Municipal",0
"Muslim",0
"National Religious",27
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",0
"Police",115.9
"Protestors",41
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",85
"Social",111.8
"Unidentified Forces",0
