"TSectors","Intensity"
"Agricultural",27.5
"Buddhist",0
"Business",37.1
"Criminals",0
"Dissident",206.2
"Education",52
"Exiles",0
"Finance",0
"General Population",220.7
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",0
"Local",57.5
"Media",0
"Medical",0
"Municipal",42.1
"Muslim",0
"National Ethnic",0
"National Religious",57
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",69.5
"Protestors",0
"Provincial",41.7
"Radicals",0
"Rebel",0
"Separatists",0
"Social",36.1
"State Media",0
"Unidentified Forces",0
"Uyghur",0
