"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",22.4
"Dissident",99
"Education",0
"Exiles",0
"Finance",0
"General Population",351
"Government",13.6
"Human Rights IGOs",0
"Human Rights NGOs",3.4
"Ideological",0
"International Ethnic",0
"International Religious",0
"Local",4.6
"Media",0
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",63.4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",6.4
"Protestors",12.6
"Provincial",3.4
"Radicals",0
"Rebel",0
"Separatists",0
"Social",325.7
"State Media",0
"Unidentified Forces",0
"Uyghur",0
