"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",0
"Defense",96.5
"Dissident",0
"Elections Ministry",0
"Exiles",0
"General Population",78.6
"Government",100.2
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",96.2
"Protestors",95.2
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",88.8
"State Media",0
