"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",17
"Dissident",27
"Education",16
"Executive Office",0
"General Population",111.2
"Government",24.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",26.6
"International Religious",0
"Kurd (Ethnic Group)",0
"Labor",7
"Legal",6
"Local",0
"Media",6
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",0
"Police",7
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",25
"Social",17
"Unidentified Forces",17
