"TSectors","Intensity"
"Army",0
"Business",68.3
"Center Left",0
"Christian",0
"Criminals",181.3
"Dissident",147.3
"Education",35.9
"Elections Ministry",0
"Entertainment",0
"Far Right",39.3
"Food Ministry",0
"General Population",141
"Government",22.2
"Government Major Party (In Government)",35.3
"Human Rights NGOs",0
"Insurgents",0
"International Religious",44.3
"Labor",35.3
"Lower House",0
"Medical",70.6
"Military",59.8
"Military Intelligence",34.3
"Muslim",64.4
"National Religious",712.8
"Parties",0
"Police",59.5
"Protestors",59.3
"Radicals",0
"Rebel",0
"Separatists",35.3
"Social",389
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",45.3
