"TSectors","Intensity"
"Army",48.8
"Business",127.8
"Center Left",30.2
"Christian",38.2
"Criminals",269.2
"Dissident",58.6
"Education",8.4
"Elections Ministry",0
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",1600.4
"Government",59.8
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",53.7
"Lower House",0
"Medical",34
"Military",0
"Military Intelligence",26.3
"Muslim",146.2
"National Religious",58.8
"Parties",163.2
"Police",203.1
"Protestors",0
"Radicals",40.2
"Rebel",32.2
"Separatists",0
"Social",44.7
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",79.7
