"TSectors","Intensity"
"Agricultural",0
"Business",0
"Christian",0
"Criminals",59.8
"Dissident",26
"Education",0
"Elections Ministry",0
"Exiles",0
"General Population",0
"Human Rights IGOs",0
"Human Rights NGOs",16
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",26
"Labor",26
"Legal",15
"Marines",0
"Media",18
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",37.4
"Protestors",43
"Radicals",21
"Rebel",17
"Separatists",0
"Social",309.3
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",25
"Unidentified Forces",0
