"TSectors","Intensity"
"(National) Major Party",0
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",96.2
"Education",0
"Elections Ministry",0
"General Population",119
"Government",138.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",32
"International Religious",0
"Legal",0
"Legislative",123
"Media",0
"Military",61
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",36
"Police",37
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",83.1
"State Media",0
"Unidentified Forces",52
