"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",62
"Dissident",17
"Education",22
"Executive Office",0
"General Population",146
"Government",32.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",42
"International Religious",0
"Kurd (Ethnic Group)",31
"Labor",14
"Legal",0
"Local",22
"Media",0
"Military",49
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",5
"Police",53.5
"Protestors",12
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",32
"Social",81.6
"Unidentified Forces",0
