"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",0
"Dissident",17.4
"Education",0
"General Population",170.9
"Government",57
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",57
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Military",0
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",7.5
"Print News",0
"Protestors",0
"Provincial",31
"Rebel",7
"Refugees",0
"Social",10
"Unidentified Forces",2
"Women",0
