"TSectors","Intensity"
"(National) Major Party",0
"Army",21.9
"Business",0
"Criminals",47.9
"Dissident",35.9
"Education",0
"Executive",0
"Fundamentalist",0
"General Population",180.1
"Government",60.4
"Ideological",366.5
"Insurgents",0
"Intelligence Ministry",21.9
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",65.8
"Local",0
"Media",0
"Medical",0
"Military",72.3
"Municipal",0
"National Religious",6.9
"Nongovernmental Organizations",0
"Parties",12.9
"Police",57.8
"Protestors",0
"Provincial",25.5
"Radicals",0
"Rebel",0
"Social",253.8
"Sunni",0
"Unidentified Forces",87.7
