"TSectors","Intensity"
"Agricultural",23.7
"Banned Parties",0
"Business",32.7
"Criminals",58.7
"Defense",0
"Dissident",181.7
"Education",0
"Elite",0
"Executive",0
"General Population",1184.7
"Government",464.7
"Intelligence Ministry",0
"Interior",0
"International Religious",51.7
"Judicial",25.7
"Kurd (Ethnic Group)",34.2
"Labor",132.7
"Legal",28.7
"Legislative",44.3
"Local",25.7
"Media",28.7
"Medical",35.7
"Military",0
"Muslim",0
"National Religious",43.3
"Nongovernmental Organizations",0
"Parties",3.2
"Police",139.3
"Protestors",32.7
"Provincial",28.7
"Radicals",0
"Rebel",93.7
"Social",364.7
"Sunni",0
"Unidentified Forces",153.7
