"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",38.6
"Defense",0
"Dissident",68.6
"Education",0
"Elite",0
"Executive",28.6
"General Population",129.6
"Government",170.7
"Intelligence Ministry",28.6
"Interior",37.6
"International Religious",21.2
"Judicial",27.2
"Kurd (Ethnic Group)",32.4
"Labor",0
"Legal",28.7
"Legislative",0
"Local",28.6
"Media",0
"Medical",0
"Military",24.5
"Muslim",0
"National Religious",0
"Nongovernmental Organizations",25.6
"Parties",24.6
"Police",100.7
"Protestors",31.8
"Provincial",20.6
"Radicals",62.6
"Rebel",0
"Social",970.7
"Sunni",55.6
"Unidentified Forces",123.6
