"TSectors","Intensity"
"Agricultural",837.4
"Business",838.4
"Christian",0
"Criminals",0
"Dissident",0
"Education",814.4
"Elections Ministry",0
"Exiles",0
"General Population",844.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",849.4
"Labor",0
"Legal",807.4
"Marines",0
"Media",816.4
"Military",935.8
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",824.4
"Police",828.6
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",798.4
"Social",1209.8
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",838.4
