"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",0
"Defense",0
"Dissident",42.4
"Education",0
"Far Left",0
"Far Right",0
"General Population",181.4
"Government",140.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",164.7
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",10
"Local",0
"Marines",0
"Media",7.4
"Medical",7.4
"Military",71.1
"Municipal",0
"National Ethnic Minority",16.4
"National Religious",0
"Nongovernmental Organizations",0
"Parties",21.4
"Police",0
"Protestors",7.4
"Provincial",0
"Rebel",0
"Social",105
"South American Indigenous",0
"Unidentified Forces",2
