"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",0
"Dissident",0
"Education",0
"General Population",367.2
"Government",2.2
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",7
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Military",80.4
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",55
"Print News",0
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",40.5
"Unidentified Forces",37
"Women",0
