"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",0
"Catholic",0
"Communist",0
"Criminals",23.4
"Dissident",40.4
"Education",0
"Elite",0
"Ethnic NGOs",0
"General Population",265.5
"Government",0.30000000000001
"Government Major Party (In Government)",2
"Human Rights NGOs",14.4
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",0
"Medical",0
"Military",14.9
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",20.4
"Police",57.9
"Protestors",19
"Radicals",0
"Rebel",0
"Social",286.3
"South American Indigenous",0
"Unidentified Forces",7.4
