"TSectors","Intensity"
"(National) Minor Party",3.5
"Agricultural",0
"Business",0
"Center Right",0
"Communist",0
"Criminals",16
"Dissident",16
"Education",0
"Elite",2.2
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",7
"General Population",79
"Government",19.2
"Human Rights IGOs",0
"Ideological",7
"Insurgents",0
"Judicial",3
"Labor",0
"Legal",0
"Local",0
"Media",1
"Medical",11.4
"Military",5.6
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",9.2
"Protestors",0
"Provincial",0
"Rebel",0
"Social",13.1
"Transportation Business",0
"Unidentified Forces",0
