"TSectors","Intensity"
"Army",8
"Business",33.3
"Center Left",0
"Christian",5.2
"Criminals",36
"Dissident",173.6
"Education",0
"Elections Ministry",0
"Entertainment",0
"Far Right",0
"Food Ministry",8.4
"General Population",688.2
"Government",86.2
"Government Major Party (In Government)",13
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",18
"Lower House",0
"Medical",0
"Military",87.6
"Military Intelligence",1.6
"Muslim",37
"National Religious",9.6
"Parties",29.1
"Police",0
"Protestors",7.5
"Radicals",0
"Rebel",28
"Separatists",13
"Social",16.3
"State Owned Enterprises",0
"State-Owned Heavy Industrial",2.8
"Unidentified Forces",53.8
