"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",5.4
"Center Left",0
"Criminals",0
"Dissident",297.6
"Education",0
"Exiles",0
"Far Left",5.4
"Fundamentalist",0
"General Population",82.4
"Government",69.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",2.4
"International Ethnic",10.4
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",0
"Military",56.6
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",12.4
"Police",8.4
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",3.4
"Social",245.1
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",0
