"TSectors","Intensity"
"Agricultural",28
"Banned Parties",0
"Business",0
"Criminals",0
"Defense",5
"Dissident",70
"Education",0
"Elite",0
"Executive",0
"General Population",0
"Government",329.2
"Intelligence Ministry",0
"Interior",8
"International Religious",3
"Judicial",0
"Kurd (Ethnic Group)",0
"Labor",0
"Legal",0
"Legislative",5
"Local",7
"Media",13
"Medical",0
"Military",126
"Muslim",0
"National Religious",4.6
"Nongovernmental Organizations",0
"Parties",14
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",8
"Social",373
"Sunni",0
"Unidentified Forces",18
