"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",37.4
"Defense",0
"Dissident",18.4
"Elections Ministry",0
"Exiles",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",0
"Medical",0
"Military",38
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",36.4
"Nongovernmental Organizations",0
"Police",0
"Protestors",50.4
"Radicals",0
"Rebel",24.4
"Refugees",0
"Separatists",0
"Social",17.4
"State Media",0
