"TSectors","Intensity"
"Agricultural",36.8
"Buddhist",0
"Business",17.6
"Criminals",31.8
"Dissident",131.6
"Education",33.5
"Exiles",0
"Finance",0
"General Population",266
"Government",91.1
"Human Rights IGOs",25.8
"Human Rights NGOs",0
"Ideological",20.8
"International Ethnic",0
"International Religious",28.8
"Local",26.8
"Media",0
"Medical",30.3
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",26.8
"Nongovernmental Organizations",31.8
"Police",38.8
"Protestors",40.8
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",28.8
"Social",262.6
"State Media",0
"Unidentified Forces",30.8
"Uyghur",0
