"TSectors","Intensity"
"Business",27
"Cabinet",0
"Criminals",9
"Dissident",29
"Education",0
"Elite",44.8
"Executive",0
"Executive Office",2
"Exiles",0
"Foreign Ministry",0
"General Population",0
"Government",452
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",0
"International Religious",0
"Judicial",0
"Labor",28
"Legal",0
"Legislative",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",28.5
"Police",47
"Protestors",0
"Rebel",0
"Refugees",0
"Social",206.3
"Unidentified Forces",113.5
