"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",58.4
"Criminals",94.4
"Defense",0
"Dissident",68.4
"Education",11.4
"Elite",0
"Executive",44
"General Population",355
"Government",246.9
"Intelligence Ministry",0
"Interior",0
"International Religious",8.4
"Judicial",0
"Kurd (Ethnic Group)",0
"Labor",61.4
"Legal",0
"Legislative",2
"Local",22.6
"Media",0
"Medical",0
"Military",129.3
"Muslim",0
"National Religious",0
"Nongovernmental Organizations",33.4
"Parties",6
"Police",99.5
"Protestors",0
"Provincial",0
"Radicals",23.4
"Rebel",0
"Social",441.9
"Sunni",0
"Unidentified Forces",152.4
