"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Business",47.6
"Criminals",0
"Dissident",803.3
"Education",0
"General Population",2655.3
"Government",195.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",12.6
"Insurgents",0
"International Religious",19.6
"Kashmiri",0
"Labor",15.9
"Legislative",117.8
"Media",31.5
"Medical",8
"Military",196.1
"Muslim",0
"National Religious",22.1
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",73.2
"Opposition Major Party (Out Of Government)",0
"Parties",3.6
"Police",1063
"Protestors",0
"Radicals",7.6
"Rebel",46.8
"Separatists",87.6
"Sikh",0
"Social",2159.4
"Unidentified Forces",114.8
