"TSectors","Intensity"
"Agricultural",14.2
"Business",36.2
"Catholic",0
"Criminals",31.2
"Dissident",35.2
"Education",12
"Entertainment",0
"Environment Ministry",0
"General Population",0
"Government",128.9
"Human Rights NGOs",26
"International Religious",14.2
"Justice",0
"Labor",19.2
"Legal",23.6
"Legislative",24.2
"Local",0
"Media",19.2
"Medical",0
"Military",22.2
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",16.2
"Nongovernmental Organization (International)",27.2
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Refugees",0
"Social",192.8
"Television Entertainment",0
"Unidentified Forces",17.2
"Upper House",0
