"TSectors","Intensity"
"Agriculture",0
"Business",12
"Catholic",0
"Criminals",134
"Dissident",26.6
"Education",4
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",76.9
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",13.5
"Labor",15.4
"Labor Ministry",0
"Media",13
"Medical",9
"Military",27
"Military Intelligence",0
"Muslim",0
"National Religious",50.7
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",0
"Social",714.500000000001
"Unidentified Forces",10
