"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",0
"Criminals",57.4
"Dissident",129.4
"Education",0
"Executive",52.1
"Fundamentalist",314.5
"General Population",482.7
"Government",423.5
"Ideological",55.4
"Insurgents",0
"Intelligence Ministry",54.4
"International Religious",189.6
"Judicial",0
"Labor",56.4
"Legal",43
"Legislative",39.4
"Local",0
"Media",0
"Medical",0
"Military",245.8
"Municipal",0
"National Religious",0
"Nongovernmental Organizations",51.9
"Parties",0
"Police",216
"Protestors",45.7
"Provincial",0
"Radicals",0
"Rebel",0
"Social",507.8
"Sunni",0
"Unidentified Forces",144.4
