"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Criminals",14.2
"Defense",0
"Dissident",0
"Elections Ministry",0
"Exiles",0
"General Population",0
"Government",32.5
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Intelligence Ministry",0
"Interior",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Media",19.2
"Medical",0
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",6.2
"Radicals",0
"Rebel",18.2
"Refugees",19.2
"Separatists",0
"Social",0
"State Media",0
