"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",103.8
"Criminals",245.8
"Dissident",138.8
"Education",81.8
"Exiles",0
"Finance",0
"General Population",535.2
"Government",0
"Human Rights IGOs",65
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",79.8
"Local",0
"Media",66.5
"Medical",66.4
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",74.8
"Police",109.1
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",265
"State Media",0
"Unidentified Forces",141.8
"Uyghur",0
