"TSectors","Intensity"
"(National) Minor Party",29.2
"Army",0
"Catholic",0
"Criminals",32
"Dissident",31
"Education",18
"Executive Office",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Kurd (Ethnic Group)",146
"Labor",27
"Legal",0
"Local",0
"Media",13
"Military",142.6
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",15.6
"Police",26
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",81.3
"Unidentified Forces",0
