"TSectors","Intensity"
"Business",0
"Criminals",36
"Defense",0
"Dissident",0
"Education",0
"Elite",0
"Executive",3
"Executive Office",0
"General Population",0
"Government",11.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",16.5
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",9
"Muslim",0
"National Religious",3.6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",18
"Separatists",0
"Shia",0
"Social",89
"Unidentified Forces",17
