"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",0
"Dissident",49.6
"Education",15.4
"Elite",8.5
"Executive",37.6
"Executive Office",0
"General Population",284.2
"Government",438.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",4
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",185.5
"Protestors",0
"Provincial",62.6
"Radicals",0
"Rebel",0
"Separatists",0
"Shia",12
"Social",19.5
"Unidentified Forces",68.6
