"TSectors","Intensity"
"Agricultural",0
"Business",0
"Catholic",0
"Criminals",8
"Dissident",63
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",179.3
"Government",66.1
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",0
"Legislative",38.9
"Local",0
"Media",8.4
"Medical",0
"Military",17
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",8
"Nongovernmental Organization (International)",17
"Nongovernmental Organizations",0
"Police",24
"Protestors",13
"Provincial",0
"Rebel",0
"Refugees",4
"Social",1.8
"Television Entertainment",7
"Unidentified Forces",8
"Upper House",0
