"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",58.8
"Center Left",0
"Criminals",114.8
"Dissident",106.8
"Education",57.3
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",77.6
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",85.8
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",52
"Media",55.8
"Military",69
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",63.8
"Police",63.2
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",0
"Social",73.7
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",58.8
