"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",5.8
"Dissident",0
"Exiles",0
"General Population",14.8
"Government",34.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",4.8
"Insurgents",0
"Judicial",4.8
"Labor",0
"Legal",0
"Media",19.8
"Medical",0
"Military",0
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",0
"Police",0
"Protestors",0
"Provincial",0
"Provincial Party",0
"Radio News",0
"Rebel",0
"Social",42.4
"Unidentified Forces",50.8
"Upper House",0
