"TSectors","Intensity"
"(National) Major Party",8.4
"Agricultural",0
"Buddhist",0
"Business",37.4
"Criminals",0
"Dissident",193
"Education",1
"Elite",14.6
"Exiles",0
"General Population",310.3
"Government",5.5
"Government Major Party (In Government)",0
"Human Rights IGOs",12.4
"Human Rights NGOs",0
"Insurgents",13.4
"International Religious",0
"Judicial",35.4
"Labor",0
"Legislative",42.4
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",3.4
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",0
"Parties",17.3
"Police",19.4
"Protestors",0
"Radicals",0
"Rebel",0
"Social",358.6
"Unidentified Forces",8.4
