"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",43.9
"Arab",0
"Beja",0
"Business",0
"Criminals",33.9
"Dissident",36.9
"Education",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",21.9
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Military",0
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",14.4
"Police",20
"Print News",0
"Protestors",0
"Provincial",27.9
"Rebel",0
"Refugees",0
"Social",525.6
"Unidentified Forces",26.9
"Women",0
