"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",63.2
"Catholic",50.8
"Communist",0
"Criminals",0
"Dissident",118.6
"Education",0
"Elite",0
"Ethnic NGOs",52.6
"General Population",197.1
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",59.6
"Intelligence Ministry",0
"Justice",0
"Legal",0
"Media",0
"Medical",0
"Military",0
"National",0
"National Religious",46.6
"Navy",0
"Nongovernmental Organization (International)",62.6
"Organized Violent",0
"Police",107.1
"Protestors",0
"Radicals",0
"Rebel",0
"Social",155.2
"South American Indigenous",0
"Unidentified Forces",62.6
