"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",33
"Education",6
"Executive Office",0
"General Population",236
"Government",165.7
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",44
"International Religious",14
"Kurd (Ethnic Group)",79
"Labor",0
"Legal",0
"Local",0
"Media",1.5
"Military",132
"Municipal",0
"Muslim",0
"National Religious",4
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",16.7
"Police",0
"Protestors",6
"Radicals",0
"Rebel",0
"Refugees",3
"Separatists",28
"Social",10.6
"Unidentified Forces",4
