"TSectors","Intensity"
"Agricultural",55.4
"Buddhist",55.4
"Business",0
"Criminals",88.8
"Dissident",100.8
"Education",0
"Exiles",0
"Finance",0
"General Population",0
"Government",89.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",67.8
"International Ethnic",0
"International Religious",0
"Local",0
"Media",0
"Medical",0
"Municipal",60.8
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",51.4
"Police",113.4
"Protestors",103.8
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",190.6
"State Media",58.8
"Unidentified Forces",0
"Uyghur",0
