"TSectors","Intensity"
"Agriculture",0
"Business",18.8
"Catholic",0
"Criminals",66.2
"Dissident",34.8
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",0
"Government",0
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",46.1
"Labor Ministry",0
"Media",6.4
"Medical",17.9
"Military",16.5
"Military Intelligence",0
"Muslim",0
"National Religious",23.7
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",26.7
"Police",77.8
"Protestors",30.7
"Provincial Party",24.7
"Radicals",0
"Rebel",0
"Refugees",0
"Social",1189.3
"Unidentified Forces",0
