"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",58.3
"Business",0
"Criminals",666.9
"Dissident",144.2
"Education",549.4
"General Population",6020.7
"Government",1279
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",182.7
"Ideological",98.5
"Insurgents",0
"International Religious",81.9
"Kashmiri",71.5
"Labor",79.5
"Legislative",65.5
"Media",138
"Medical",185.9
"Military",0
"Muslim",116.7
"National Religious",115.1
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",0
"Parties",308.1
"Police",0
"Protestors",166.6
"Radicals",0
"Rebel",0
"Separatists",0
"Sikh",77.5
"Social",325.8
"Unidentified Forces",163.5
