"TSectors","Intensity"
"(National) Major Party",8.9
"Agricultural",0
"Business",0
"Center Right",0
"Communist",0
"Criminals",0
"Dissident",0
"Education",0
"Elite",0
"Executive",0
"Executive Office",11.9
"General Population",0
"Government",8.3
"Government Major Party (In Government)",0
"Ideological",3.5
"Judicial",0
"Labor",0
"Legal",0
"Local",0
"Medical",0
"Military",0
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Rebel",0
"Social",0
"Unidentified Forces",0
"Upper House",0
