"TSectors","Intensity"
"(National) Minor Party",0
"Agriculture",0
"Army",0
"Centrist",0
"Criminals",14.4
"Dissident",1
"General Population",22
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Labor",0
"Local",0
"Media",14.4
"Military",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",13.4
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",5
"State-Owned Transportation",0
"Unidentified Forces",0
