"TSectors","Intensity"
"Business",1
"Cabinet",0
"Criminals",0
"Dissident",1
"Education",7.5
"Elite",0
"Executive",0
"Executive Office",0
"Exiles",14
"Foreign Ministry",0
"General Population",87
"Government",157.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",0
"International Religious",1.8
"Judicial",0
"Labor",8
"Legal",0
"Legislative",0
"Media",0
"Medical",0
"Military",32
"Muslim",98.5
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",10
"Parties",5.6
"Police",0
"Protestors",4
"Rebel",52.2
"Refugees",0
"Social",68.1
"Unidentified Forces",123
