"TSectors","Intensity"
"Agricultural",2
"Business",4
"Christian",0
"Criminals",29
"Dissident",23
"Education",8
"Elections Ministry",0
"Exiles",0
"General Population",217.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",0
"Legal",3
"Marines",0
"Media",0
"Military",18
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",54
"Radicals",0
"Rebel",0
"Separatists",0
"Social",14.2
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",5
