"TSectors","Intensity"
"Agricultural",0
"Business",0
"Christian",0
"Criminals",0
"Dissident",48
"Education",0
"Elections Ministry",0
"Exiles",0
"General Population",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",0
"Labor",0
"Legal",9.4
"Marines",0
"Media",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",18.4
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Separatists",0
"Social",199.2
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",0
