"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",0
"Criminals",84.9
"Defense",0
"Dissident",142.5
"Education",15.5
"Elite",60.7
"Executive",0
"General Population",0
"Government",1103.1
"Intelligence Ministry",0
"Interior",54.5
"International Religious",0
"Judicial",6.5
"Kurd (Ethnic Group)",13.5
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",319.7
"Muslim",30.5
"National Religious",20.5
"Nongovernmental Organizations",0
"Parties",61.5
"Police",0
"Protestors",36.5
"Provincial",18.5
"Radicals",25.5
"Rebel",57.5
"Social",2510.8
"Sunni",0
"Unidentified Forces",112.5
