"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",33.7
"Criminals",106.1
"Dissident",7.7
"Education",0
"Exiles",0
"Finance",0
"General Population",246.8
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",25.1
"Local",0
"Media",6.1
"Medical",0
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",11.9
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",88.1
"Police",13.6
"Protestors",15.8
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",13.1
"Social",1.5
"State Media",0
"Unidentified Forces",0
"Uyghur",0
