"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Center Right",0
"Communist",0
"Criminals",67
"Dissident",62
"Education",0
"Elite",56.8
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",0
"Government",19.4
"Human Rights IGOs",0
"Ideological",62
"Insurgents",0
"Judicial",62
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",57
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Social",84.6
"Transportation Business",0
"Unidentified Forces",0
