"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",5
"Business",0
"Criminals",0
"Dissident",496.1
"Education",146
"General Population",3879
"Government",292.3
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",10
"Insurgents",25
"International Religious",26.5
"Kashmiri",24
"Labor",31.6
"Legislative",59.6
"Media",0
"Medical",19.4
"Military",69.6
"Muslim",14
"National Religious",15.6
"Nongovernmental Organization (International)",39.6
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",69.5
"Parties",67.5
"Police",213.3
"Protestors",46.5
"Radicals",0
"Rebel",0
"Separatists",30
"Sikh",0
"Social",308.2
"Unidentified Forces",148
