"TSectors","Intensity"
"Business",0
"Cabinet",0
"Criminals",17
"Dissident",0
"Education",0
"Elite",0
"Executive",0
"Executive Office",0
"Exiles",0
"Foreign Ministry",8
"General Population",42
"Government",3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",0
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",5
"Parties",0
"Police",0
"Protestors",8
"Rebel",0
"Refugees",0
"Social",27
"Unidentified Forces",0
