"TSectors","Intensity"
"Business",0
"Center Left",0
"Criminals",0
"Dissident",184.9
"Exiles",9.7
"General Population",0
"Government",31.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Judicial",9.7
"Labor",0
"Legal",0
"Media",8.7
"Medical",0
"Military",150.8
"National",0
"National Ethnic",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organization (International)",9.7
"Nongovernmental Organizations",0
"Online News",0
"Organized Violent",0
"Parties",11.7
"Police",0
"Protestors",0
"Provincial",13.7
"Provincial Party",0
"Radio News",0
"Rebel",19.7
"Social",82.4
"Unidentified Forces",32.7
"Upper House",9.7
